City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
301,Tura,IN,2020-11-09 11:17:16,25.52,90.22,71.13,84,0,3.04
302,Boulder,US,2020-11-09 11:14:32,40.08,-105.35,41.0,41,90,2.59
303,Swan River,CA,2020-11-09 11:17:17,52.11,-101.27,14.0,92,100,5.82
304,Xining,CN,2020-11-09 11:17:17,36.62,101.77,44.1,43,0,2.35
305,Berlevag,NO,2020-11-09 11:17:17,70.86,29.09,35.6,86,90,31.09
306,Ponta Delgada,PT,2020-11-09 11:17:17,37.73,-25.67,64.4,59,20,11.41
307,Mayuge,UG,2020-11-09 11:17:18,0.46,33.48,77.81,71,6,2.55
308,Airai,TL,2020-11-09 11:17:18,-8.93,125.41,64.6,98,100,2.82
309,Langsa,ID,2020-11-09 11:13:05,4.47,97.97,78.55,87,100,3.31
310,Gisborne,NZ,2020-11-09 11:17:18,-38.65,178.0,50.0,96,97,4.79
311,Yumen,CN,2020-11-09 11:17:19,40.28,97.2,34.56,77,0,1.19
312,Labuhan,ID,2020-11-09 11:17:19,-6.88,112.21,85.23,66,100,2.57
313,Korla,CN,2020-11-09 11:13:55,41.76,86.15,46.87,43,47,5.48
314,Gejiu,CN,2020-11-09 11:17:19,23.31,103.16,50.38,85,18,3.94
315,Pisco,PE,2020-11-09 11:17:19,-13.7,-76.22,60.8,87,75,2.24
316,Kavaratti,IN,2020-11-09 11:17:20,10.57,72.64,84.16,74,17,9.28
317,Salisbury,GB,2020-11-09 11:16:44,51.07,-1.8,57.99,93,75,10.29
318,Batemans Bay,AU,2020-11-09 11:17:20,-35.72,150.18,52.0,95,0,4.99
319,Erenhot,CN,2020-11-09 11:17:20,43.65,111.98,37.67,64,0,3.15
320,San Patricio,US,2020-11-09 11:17:21,28.02,-97.52,68.0,100,20,5.82
321,Naro-Fominsk,RU,2020-11-09 11:17:21,55.39,36.73,39.99,64,0,11.18
322,Derzhavinsk,KZ,2020-11-09 11:17:21,51.1,66.32,39.45,94,100,20.27
323,Orlik,RU,2020-11-09 11:17:21,52.52,99.83,25.36,88,0,1.88
324,Shahr-E Babak,IR,2020-11-09 11:17:22,30.12,55.12,68.25,21,0,6.93
325,Marawi,PH,2020-11-09 11:17:22,8.0,124.29,77.0,89,77,8.01
326,Olinda,BR,2020-11-09 11:17:22,-8.01,-34.86,80.6,88,75,9.17
327,Freeport,US,2020-11-09 11:14:55,40.66,-73.58,53.6,81,1,3.36
328,Port Macquarie,AU,2020-11-09 11:17:22,-31.43,152.92,63.0,72,55,2.04
329,Baillif,GP,2020-11-09 11:17:23,16.02,-61.75,77.0,94,98,2.24
330,Ambilobe,MG,2020-11-09 11:17:23,-13.2,49.05,96.98,27,100,0.94
331,Black Diamond,US,2020-11-09 11:15:01,47.31,-122.0,30.99,96,0,2.98
332,Beisfjord,NO,2020-11-09 11:17:23,68.38,17.6,39.2,60,75,16.11
333,Ikornnes,NO,2020-11-09 11:17:24,62.39,6.56,45.0,95,100,5.3
334,Chubbuck,US,2020-11-09 11:17:24,42.92,-112.47,28.4,74,90,4.7
335,Bismil,TR,2020-11-09 11:17:24,37.85,40.67,73.4,43,0,3.36
336,Saint Joseph,US,2020-11-09 11:17:24,39.77,-94.85,66.99,77,20,14.99
337,Thouars,FR,2020-11-09 11:17:25,46.98,-0.22,61.0,77,0,8.05
338,Muravlenko,RU,2020-11-09 11:17:25,63.79,74.52,21.81,98,86,3.71
339,Kodiak,US,2020-11-09 11:17:25,57.79,-152.41,44.6,33,1,38.03
340,Kantunilkin,MX,2020-11-09 11:17:25,21.09,-87.45,73.4,94,75,5.82
341,Wanaka,NZ,2020-11-09 11:16:06,-44.7,169.15,45.52,76,64,3.74
342,Lavrentiya,RU,2020-11-09 11:17:26,65.58,-171.0,29.97,98,100,17.52
343,Salekhard,RU,2020-11-09 11:17:26,66.53,66.6,20.79,98,100,3.47
344,Gubkinskiy,RU,2020-11-09 11:17:26,64.43,76.5,19.15,97,100,6.89
345,Devils Lake,US,2020-11-09 11:17:26,48.11,-98.87,25.0,68,1,18.34
346,Qujing,CN,2020-11-09 11:17:27,25.48,103.78,53.85,75,63,1.66
347,Parsons,US,2020-11-09 11:17:27,37.34,-95.26,66.2,88,90,13.87
348,Leningradskiy,RU,2020-11-09 11:17:27,69.38,178.42,18.32,94,96,6.35
349,Lata,PT,2020-11-09 11:15:42,40.16,-8.33,64.99,86,7,1.01
350,Iguai,BR,2020-11-09 11:17:27,-14.76,-40.09,73.69,75,87,4.25
351,Belen,TR,2020-11-09 11:17:28,36.49,36.22,68.0,49,40,5.82
352,Prescott,US,2020-11-09 11:17:28,34.54,-112.47,33.8,80,90,6.93
353,Hailar,CN,2020-11-09 11:17:28,49.2,119.7,16.3,94,11,8.59
354,Quthing,LS,2020-11-09 11:17:29,-30.4,27.7,81.57,27,76,17.45
355,Teguldet,RU,2020-11-09 11:17:29,57.31,88.17,37.06,80,88,11.14
356,Fort Morgan,US,2020-11-09 11:17:29,40.25,-103.8,35.6,64,40,17.22
357,Jalu,LY,2020-11-09 11:17:29,29.03,21.55,73.67,39,0,10.65
358,Lompoc,US,2020-11-09 11:17:29,34.64,-120.46,41.0,68,1,6.06
359,Margate,GB,2020-11-09 11:17:30,51.38,1.39,57.99,93,100,1.01
360,Mount Gambier,AU,2020-11-09 11:17:30,-37.83,140.77,71.6,53,70,1.12
361,Quartz Hill,US,2020-11-09 11:17:30,34.65,-118.22,35.6,80,1,9.17
362,Banda Aceh,ID,2020-11-09 11:17:31,5.56,95.32,81.66,76,100,5.23
363,Saint-Augustin,CA,2020-11-09 11:17:31,51.23,-58.65,30.11,81,100,9.1
364,Klaksvik,FO,2020-11-09 11:17:31,62.23,-6.59,50.0,100,100,11.41
365,Kalmar,SE,2020-11-09 11:17:31,56.66,16.36,46.99,87,90,5.82
366,Deputatskiy,RU,2020-11-09 11:17:31,69.3,139.9,-17.55,89,2,3.2
367,Nabire,ID,2020-11-09 11:17:32,-3.37,135.48,79.03,80,88,2.06
368,Nevers,FR,2020-11-09 11:17:32,46.92,3.33,59.0,77,0,5.82
369,Chicama,PE,2020-11-09 11:17:32,-7.84,-79.15,59.45,86,100,2.77
370,Pitimbu,BR,2020-11-09 11:17:32,-7.47,-34.81,77.0,94,75,11.41
371,Navahrudak,BY,2020-11-09 11:17:32,53.6,25.83,41.86,75,14,4.88
372,Khandyga,RU,2020-11-09 11:17:33,62.67,135.6,-17.01,87,0,2.26
373,Srednekolymsk,RU,2020-11-09 11:17:33,67.45,153.68,-8.39,91,100,3.09
374,Voh,NC,2020-11-09 11:17:33,-20.97,164.7,71.62,74,70,7.18
375,Kibala,TD,2020-11-09 11:17:34,9.11,18.35,95.0,36,0,9.17
376,Mindelo,CV,2020-11-09 11:17:34,16.89,-24.98,82.4,65,40,31.09
377,Launceston,AU,2020-11-09 11:17:34,-41.45,147.17,55.99,71,38,12.75
378,Gazanjyk,TM,2020-11-09 11:17:34,39.24,55.52,60.53,32,0,2.75
379,Portland,US,2020-11-09 11:16:57,45.52,-122.68,34.0,86,75,3.36
380,Thinadhoo,MV,2020-11-09 11:17:35,0.53,72.93,84.83,72,100,10.78
381,Champerico,GT,2020-11-09 11:17:35,14.3,-91.92,75.49,90,41,5.12
382,Olafsvik,IS,2020-11-09 11:17:35,64.89,-23.71,42.66,79,100,17.25
383,Mayo,US,2020-11-09 11:17:35,38.89,-76.51,53.6,100,90,2.46
384,Bandarbeyla,SO,2020-11-09 11:17:35,9.49,50.81,81.46,67,0,17.29
385,Klyuchi,RU,2020-11-09 11:17:36,52.27,79.17,37.18,80,79,23.31
386,Aitape,PG,2020-11-09 11:17:36,-3.14,142.35,82.02,76,99,2.84
387,Namatanai,PG,2020-11-09 11:17:36,-3.67,152.43,81.48,75,94,6.58
388,Yanam,IN,2020-11-09 11:17:36,16.73,82.22,91.4,43,0,2.24
389,San Matias,BO,2020-11-09 11:17:37,-16.37,-58.4,77.54,77,94,6.53
390,Chara,RU,2020-11-09 11:17:37,56.91,118.26,12.6,92,87,2.19
391,Burnie,AU,2020-11-09 11:17:37,-41.07,145.92,55.99,77,88,1.99
392,Flinders,AU,2020-11-09 11:17:38,-34.58,150.86,61.0,74,17,7.05
393,Bilibino,RU,2020-11-09 11:17:38,68.05,166.44,-0.47,90,99,0.98
394,Ambulu,ID,2020-11-09 11:17:38,-8.35,113.61,79.97,78,75,5.06
395,Pucallpa,PE,2020-11-09 11:17:38,-8.38,-74.55,72.77,96,95,1.41
396,Puerto Escondido,MX,2020-11-09 11:17:39,15.85,-97.07,77.99,79,1,3.02
397,Waddan,LY,2020-11-09 11:17:39,29.16,16.14,70.39,44,6,10.27
398,Saint George,US,2020-11-09 11:16:19,37.1,-113.58,39.0,93,75,5.82
399,Half Moon Bay,US,2020-11-09 11:17:40,37.46,-122.43,46.4,69,1,8.77
400,Peto,MX,2020-11-09 11:17:40,20.13,-88.92,70.39,96,68,4.09
401,Englehart,CA,2020-11-09 11:17:40,47.82,-79.87,53.6,81,75,12.75
402,Victoria,HK,2020-11-09 11:17:08,22.29,114.16,73.99,71,98,3.0
403,Barra Do Garcas,BR,2020-11-09 11:17:40,-15.89,-52.26,81.63,64,97,0.25
404,Eyl,SO,2020-11-09 11:17:41,7.98,49.82,86.14,55,0,24.2
405,Novyy Urgal,RU,2020-11-09 11:17:41,51.07,132.56,11.52,86,52,3.47
406,Ternate,ID,2020-11-09 11:17:41,0.8,127.4,81.45,75,14,5.32
407,Ardmore,US,2020-11-09 11:17:42,34.17,-97.14,68.0,88,90,12.75
408,Charlestown,AU,2020-11-09 11:17:42,-32.95,151.67,61.0,75,0,6.06
409,Saldanha,ZA,2020-11-09 11:17:42,-33.01,17.94,64.4,53,0,11.41
410,Batagay,RU,2020-11-09 11:17:43,67.63,134.63,-26.7,82,0,2.75
411,Itoman,JP,2020-11-09 11:17:43,26.12,127.67,71.6,60,75,17.22
412,Morrope,PE,2020-11-09 11:17:43,-6.54,-80.01,61.95,84,100,8.63
413,Antibes,FR,2020-11-09 11:17:43,43.56,7.13,68.0,68,40,2.24
414,Mana,GF,2020-11-09 11:17:44,5.66,-53.78,79.2,79,13,7.99
415,Pacifica,US,2020-11-09 11:17:44,37.61,-122.49,50.0,42,1,4.7
416,Beian,NO,2020-11-09 11:17:44,63.66,9.57,44.6,93,75,9.17
417,Barranca,PE,2020-11-09 11:17:44,-10.75,-77.77,61.0,88,98,3.89
418,San Quintin,MX,2020-11-09 11:17:45,30.48,-115.95,59.4,64,32,16.42
419,Leh,IN,2020-11-09 11:17:45,34.17,77.58,43.3,37,90,2.66
420,Safford,US,2020-11-09 11:15:02,32.83,-109.71,51.8,50,20,8.05
421,Soure,BR,2020-11-09 11:17:45,-0.72,-48.52,82.6,75,88,9.84
422,Gumdag,TM,2020-11-09 11:17:45,39.21,54.59,60.3,38,0,1.3
423,Atar,MR,2020-11-09 11:17:46,20.52,-13.05,94.42,10,19,8.88
424,Nishihara,JP,2020-11-09 11:17:46,26.18,127.76,71.6,52,75,13.87
425,Terpinnya,UA,2020-11-09 11:17:46,46.97,35.42,51.69,69,80,4.92
426,Callaway,US,2020-11-09 11:17:46,30.15,-85.57,72.0,88,75,9.17
427,Jiwani,PK,2020-11-09 11:17:46,25.05,61.74,80.58,74,0,14.2
428,Asosa,ET,2020-11-09 11:17:47,10.07,34.53,78.06,50,1,4.45
429,Chuy,UY,2020-11-09 11:17:47,-33.7,-53.46,65.46,72,100,10.16
430,Bhag,PK,2020-11-09 11:17:47,29.04,67.82,90.32,11,4,5.41
431,Monroe,US,2020-11-09 11:17:48,43.15,-77.68,51.01,81,1,4.7
432,Gangarampur,IN,2020-11-09 11:17:18,25.4,88.52,77.32,58,0,5.46
433,Padang,ID,2020-11-09 11:12:59,-0.95,100.35,79.72,78,100,2.75
434,Khovu-Aksy,RU,2020-11-09 11:17:49,51.13,93.6,31.86,88,75,6.13
435,Grover Beach,US,2020-11-09 11:17:49,35.12,-120.62,46.4,86,1,5.82
436,Port Augusta,AU,2020-11-09 11:17:49,-32.5,137.77,77.0,33,23,3.36
437,General Roca,AR,2020-11-09 11:17:49,-39.03,-67.58,60.8,77,40,4.7
438,Hwange,ZW,2020-11-09 11:17:49,-18.37,26.5,105.33,12,90,7.85
439,Bac Lieu,VN,2020-11-09 11:17:50,9.29,105.72,79.68,79,87,3.58
440,Qui Nhon,VN,2020-11-09 11:13:40,13.77,109.23,74.03,92,100,26.64
441,Bismarck,US,2020-11-09 11:15:05,46.81,-100.78,23.0,67,1,13.87
442,Nagato,JP,2020-11-09 11:17:50,34.38,131.2,55.4,46,0,4.7
443,Ouadda,CF,2020-11-09 11:17:50,8.08,22.4,91.22,26,0,5.48
444,Kysyl-Syr,RU,2020-11-09 11:17:51,63.9,122.76,-8.68,89,1,6.82
445,Piacabucu,BR,2020-11-09 11:17:51,-10.41,-36.43,79.07,78,34,12.77
446,Wahiawa,US,2020-11-09 11:17:51,21.5,-158.02,77.0,100,75,10.83
447,Safaga,EG,2020-11-09 11:17:51,26.73,33.94,84.2,25,0,5.82
448,Isla Mujeres,MX,2020-11-09 11:17:51,21.23,-86.73,73.4,94,75,5.82
449,Oranjemund,NA,2020-11-09 11:17:52,-28.55,16.43,64.4,54,0,27.02
450,Pokhara,NP,2020-11-09 11:13:02,28.23,83.98,68.67,42,0,1.97
451,Gemena,CD,2020-11-09 11:17:52,3.25,19.77,89.92,46,59,4.74
452,Sabang,ID,2020-11-09 11:17:52,5.89,95.32,82.31,71,100,5.06
453,Saint-Joseph,RE,2020-11-09 11:17:52,-21.37,55.62,80.6,69,20,23.04
454,Nicoya,CR,2020-11-09 11:17:53,10.15,-85.45,72.88,94,71,1.23
455,Tiarei,PF,2020-11-09 11:17:53,-17.53,-149.33,77.0,83,100,4.7
456,Bentiu,SS,2020-11-09 11:17:53,9.23,29.83,94.24,19,8,8.55
457,Ilulissat,GL,2020-11-09 11:17:53,69.22,-51.1,14.0,72,75,5.82
458,Smithers,CA,2020-11-09 11:17:53,54.78,-127.17,26.6,86,90,2.24
459,Kouroussa,GN,2020-11-09 11:17:54,10.65,-9.88,90.52,29,64,1.99
460,Cancun,MX,2020-11-09 11:15:27,21.17,-86.85,73.4,94,75,5.82
461,Carnot,CF,2020-11-09 11:17:54,4.94,15.87,88.99,36,2,5.57
462,Wilmington,US,2020-11-09 11:17:53,34.23,-77.94,68.0,93,40,6.93
463,Kuzedeyevo,RU,2020-11-09 11:17:55,53.33,87.2,37.0,92,100,8.86
464,Dumas,US,2020-11-09 11:17:55,35.87,-101.97,60.01,87,1,24.16
465,Kasama,ZM,2020-11-09 11:17:55,-10.21,31.18,93.76,19,64,8.14
466,Bowen,AU,2020-11-09 11:17:55,-20.02,148.23,69.8,88,90,5.82
467,Arshan,RU,2020-11-09 11:17:56,46.27,44.22,48.2,81,90,15.66
468,Umm Kaddadah,SD,2020-11-09 11:17:56,13.6,26.69,87.08,18,0,11.25
469,San Andres,CO,2020-11-09 11:14:27,12.58,-81.7,80.6,88,20,9.17
470,Camopi,GF,2020-11-09 11:17:56,3.17,-52.32,77.23,79,66,1.86
471,Mocuba,MZ,2020-11-09 11:17:57,-16.84,36.99,107.64,15,52,7.61
472,Tucupita,VE,2020-11-09 11:17:57,9.06,-62.05,73.94,96,84,4.05
473,Vilyuysk,RU,2020-11-09 11:17:57,63.76,121.62,-5.89,89,18,7.43
474,Channel-Port Aux Basques,CA,2020-11-09 11:17:58,47.57,-59.14,36.95,81,100,6.71
475,Angoche,MZ,2020-11-09 11:17:58,-16.23,39.91,87.48,57,8,15.08
476,Bam,IR,2020-11-09 11:17:58,29.11,58.36,76.91,18,0,14.36
477,Rawson,AR,2020-11-09 11:17:15,-43.3,-65.1,69.35,59,60,11.88
478,Vostok,RU,2020-11-09 11:17:58,46.49,135.88,8.76,95,99,6.31
479,Springdale,US,2020-11-09 11:17:59,36.19,-94.13,66.2,88,90,11.41
480,Khani,GE,2020-11-09 11:17:59,41.96,42.96,66.2,42,0,4.7
481,Kamenka,RU,2020-11-09 11:17:59,51.32,42.77,44.01,61,0,1.01
482,Murwillumbah,AU,2020-11-09 11:17:59,-28.32,153.4,64.99,88,75,8.05
483,Nova Borova,UA,2020-11-09 11:18:00,50.69,28.63,48.07,62,85,2.15
484,Podyuga,RU,2020-11-09 11:18:00,61.09,40.86,34.29,86,77,10.47
485,Karratha,AU,2020-11-09 11:18:00,-20.74,116.85,76.71,53,0,19.42
486,Berdigestyakh,RU,2020-11-09 11:18:00,62.1,126.7,-9.11,90,51,3.6
487,Paranaiba,BR,2020-11-09 11:18:01,-19.68,-51.19,84.04,53,0,5.66
488,Gunjur,GM,2020-11-09 11:18:01,13.2,-16.73,89.6,62,0,4.97
489,Bulgan,MN,2020-11-09 11:18:01,48.81,103.53,33.4,82,0,3.2
490,Goure,NE,2020-11-09 11:18:02,13.98,10.27,86.0,21,12,5.01
491,High Rock,BS,2020-11-09 11:18:02,26.62,-78.28,78.8,88,90,13.87
492,Pauini,BR,2020-11-09 11:18:02,-7.71,-66.98,77.05,85,90,3.83
493,Cherskiy,RU,2020-11-09 11:18:02,68.75,161.3,1.71,93,99,4.88
494,Slatina,RO,2020-11-09 11:18:03,44.43,24.37,42.8,93,90,1.12
495,Doha,QA,2020-11-09 11:18:03,25.29,51.53,91.99,48,20,6.93
496,Coihueco,CL,2020-11-09 11:18:03,-36.62,-71.83,55.0,100,0,5.82
497,Uyuni,BO,2020-11-09 11:18:03,-20.46,-66.83,48.22,44,0,10.67
498,Forbes,AU,2020-11-09 11:15:27,-33.38,148.02,63.95,48,7,6.04
499,Kirakira,SB,2020-11-09 11:18:04,-10.45,161.92,80.73,79,41,2.48
500,Rochegda,RU,2020-11-09 11:18:04,62.8,43.25,32.07,96,100,10.16
501,Camacupa,AO,2020-11-09 11:18:04,-12.02,17.48,89.4,32,5,4.47
502,Aasiaat,GL,2020-11-09 11:18:04,68.71,-52.87,7.95,86,100,6.71
503,Mnogovershinnyy,RU,2020-11-09 11:18:05,53.94,139.92,11.46,96,100,9.71
504,Puerto Maldonado,PE,2020-11-09 11:18:05,-12.6,-69.18,76.5,78,77,1.07
505,Egvekinot,RU,2020-11-09 11:18:05,66.32,-179.17,17.53,97,90,14.32
506,Manaus,BR,2020-11-09 11:13:40,-3.1,-60.02,77.0,94,75,4.7
507,Ancud,CL,2020-11-09 11:18:06,-41.87,-73.82,53.01,93,1,6.93
508,Merrill,US,2020-11-09 11:18:06,45.18,-89.68,60.8,93,1,6.93
509,Karaj,IR,2020-11-09 11:18:06,35.84,51.01,62.6,41,0,4.7
510,Werda,BW,2020-11-09 11:18:06,-25.27,23.28,91.96,24,93,7.11
511,Luau,AO,2020-11-09 11:18:06,-10.71,22.22,92.55,42,53,1.52
512,Ariquemes,BR,2020-11-09 11:16:32,-9.91,-63.04,74.84,90,100,2.37
513,Guerrero Negro,MX,2020-11-09 11:18:07,27.98,-114.06,62.91,64,65,9.57
514,Tongchuan,CN,2020-11-09 11:18:07,35.08,109.09,55.06,41,0,3.51
515,Rapar,IN,2020-11-09 11:18:07,23.57,70.63,86.79,23,0,7.2
516,Taoudenni,ML,2020-11-09 11:18:07,22.68,-3.98,91.36,11,21,7.23
517,Praya,CV,2020-11-09 11:18:08,14.92,-23.51,84.2,62,20,24.16
518,Kuching,MY,2020-11-09 11:18:08,1.55,110.33,75.2,94,40,10.29
519,Miraflores,MX,2020-11-09 11:18:08,19.22,-98.81,51.8,62,5,5.82
520,Nguruka,TZ,2020-11-09 11:18:08,-5.11,31.04,92.34,26,95,6.71
521,Chardara,KZ,2020-11-09 11:18:08,41.25,67.97,53.67,42,0,1.25
522,Amsterdam,NL,2020-11-09 11:18:09,52.37,4.89,61.0,77,0,9.17
523,Luanda,AO,2020-11-09 11:18:09,-8.84,13.23,73.4,94,90,9.17
524,Serenje,ZM,2020-11-09 11:18:09,-13.23,30.24,93.09,14,38,12.53
525,Zhangjiakou,CN,2020-11-09 11:18:09,40.81,114.88,42.31,53,0,4.5
526,Trogir,HR,2020-11-09 11:18:10,43.51,16.25,64.4,48,0,4.7
527,Sheltozero,RU,2020-11-09 11:18:10,61.37,35.37,37.49,79,23,17.47
528,Shumikha,RU,2020-11-09 11:18:10,55.23,63.3,33.93,89,93,13.53
529,Vega De Alatorre,MX,2020-11-09 11:18:10,20.03,-96.63,71.87,78,4,3.76
530,San Rafael,AR,2020-11-09 11:18:10,-34.62,-68.33,68.31,59,100,1.3
531,Kurilsk,RU,2020-11-09 11:18:11,45.23,147.88,34.72,85,80,16.6
532,Sire,NG,2020-11-09 11:18:11,12.93,5.2,88.72,15,63,14.32
533,Miri,MY,2020-11-09 11:18:11,4.41,114.01,78.8,94,40,6.93
534,Tiznit,MA,2020-11-09 11:18:12,29.58,-9.5,70.2,37,61,3.8
535,Fare,PF,2020-11-09 11:18:12,-16.7,-151.02,78.73,80,100,14.36
536,Krasnoselkup,RU,2020-11-09 11:18:12,65.7,82.47,13.86,96,100,12.62
537,Challans,FR,2020-11-09 11:18:12,46.84,-1.87,63.0,87,75,8.05
538,Ocampo,MX,2020-11-09 11:18:12,21.65,-101.5,46.47,77,45,0.69
539,Walvis Bay,NA,2020-11-09 11:18:13,-22.96,14.51,64.99,73,44,8.01
540,Moose Factory,CA,2020-11-09 11:18:13,51.26,-80.61,50.0,100,1,12.75
541,Bathsheba,BB,2020-11-09 11:18:13,13.22,-59.52,78.8,88,40,13.87
542,Erie,US,2020-11-09 11:17:10,42.77,-78.67,51.01,66,1,4.7
543,Cedar City,US,2020-11-09 11:16:57,37.68,-113.06,26.6,86,75,10.29
544,Sao Jose Da Coroa Grande,BR,2020-11-09 11:18:14,-8.9,-35.15,79.86,80,23,14.81
545,Sterling,US,2020-11-09 11:16:04,39.01,-77.43,51.01,100,90,1.39
546,Tilichiki,RU,2020-11-09 11:18:14,60.47,166.1,5.86,93,2,11.86
547,Aripuana,BR,2020-11-09 11:18:14,-9.17,-60.63,72.7,94,100,2.44
548,Oistins,BB,2020-11-09 11:14:07,13.07,-59.53,78.8,88,40,13.87
549,La Ronge,CA,2020-11-09 11:18:15,55.1,-105.28,10.4,78,87,9.17
550,Nemuro,JP,2020-11-09 11:18:15,43.32,145.57,39.25,73,100,9.53
551,Kruisfontein,ZA,2020-11-09 11:18:15,-34.0,24.73,57.0,86,100,8.01
552,Yakeshi,CN,2020-11-09 11:18:15,49.28,120.73,7.2,91,9,5.14
553,Abilene,US,2020-11-09 11:17:13,32.45,-99.73,63.0,88,1,17.22
554,Kamaishi,JP,2020-11-09 11:18:16,39.27,141.88,39.2,86,75,8.05
555,Tiksi,RU,2020-11-09 11:18:16,71.69,128.87,-8.77,86,0,4.92
556,Paracuru,BR,2020-11-09 11:18:16,-3.41,-39.03,82.4,74,40,11.41
557,Shubarshi,KZ,2020-11-09 11:18:16,48.59,57.19,45.99,81,100,19.77
558,Mount Isa,AU,2020-11-09 11:18:17,-20.73,139.5,84.2,14,0,7.76
559,Miles City,US,2020-11-09 11:18:17,46.41,-105.84,15.8,72,1,16.11
560,Ugoofaaru,MV,2020-11-09 11:18:17,5.67,73.0,84.42,71,100,9.24
561,Tara,RU,2020-11-09 11:18:17,56.89,74.37,34.72,87,99,14.65
562,Apatin,RS,2020-11-09 11:18:17,45.67,18.98,46.4,100,90,1.12
563,Baoqing,CN,2020-11-09 11:18:18,46.33,132.21,17.46,87,5,7.56
564,Kajaani,FI,2020-11-09 11:18:18,64.23,27.73,41.0,67,0,19.46
565,Borazjan,IR,2020-11-09 11:18:18,29.27,51.22,91.08,19,5,12.53
566,Atikokan,CA,2020-11-09 11:18:19,48.76,-91.62,52.29,86,75,7.09
567,Patti,IN,2020-11-09 11:18:19,31.28,74.86,80.6,36,0,5.82
568,Goderich,CA,2020-11-09 11:18:19,43.75,-81.72,57.2,58,20,9.17
